Price,Close,High,Low,Open,Volume
Ticker,DOCS,DOCS,DOCS,DOCS,DOCS
Date,,,,,
2023-05-16,33.869998931884766,34.38999938964844,33.369998931884766,33.47999954223633,2451300
2023-05-17,31.950000762939453,32.90999984741211,30.70199966430664,32.31999969482422,4839400
2023-05-18,33.310001373291016,34.209999084472656,32.02000045776367,32.27000045776367,2094800
2023-05-19,32.040000915527344,33.290000915527344,31.325000762939453,33.290000915527344,1938900
2023-05-22,31.799999237060547,32.56999969482422,31.59000015258789,31.889999389648438,1523300
2023-05-23,31.34000015258789,32.2400016784668,31.024999618530273,31.639999389648438,1290300
2023-05-24,31.020000457763672,31.309999465942383,30.65999984741211,30.950000762939453,1087500
2023-05-25,31.200000762939453,31.360000610351562,30.459999084472656,31.010000228881836,1670500
2023-05-26,30.709999084472656,31.469999313354492,30.700000762939453,31.299999237060547,1612800
2023-05-30,30.610000610351562,31.59000015258789,30.530000686645508,31.06999969482422,1442600
2023-05-31,30.670000076293945,31.04800033569336,30.149999618530273,30.600000381469727,1851200
2023-06-01,31.549999237060547,31.90999984741211,30.479999542236328,30.600000381469727,1555300
2023-06-02,33.029998779296875,33.2400016784668,31.559999465942383,31.81999969482422,1881600
2023-06-05,33.959999084472656,35.75,33.720001220703125,33.720001220703125,3908000
2023-06-06,34.060001373291016,34.959999084472656,33.189998626708984,33.650001525878906,2728200
2023-06-07,32.65999984741211,34.9900016784668,32.650001525878906,34.25,1606600
2023-06-08,31.93000030517578,32.7599983215332,31.760000228881836,32.56999969482422,1879800
2023-06-09,31.670000076293945,32.439998626708984,31.639999389648438,32.099998474121094,2255100
2023-06-12,32.68000030517578,32.73500061035156,31.649999618530273,31.8700008392334,2018800
2023-06-13,32.470001220703125,33.459999084472656,32.2400016784668,33.0,2887500
2023-06-14,32.349998474121094,33.040000915527344,32.18000030517578,32.59000015258789,2243100
2023-06-15,32.349998474121094,33.130001068115234,32.20000076293945,32.290000915527344,1650500
2023-06-16,32.540000915527344,32.84000015258789,32.06999969482422,32.68000030517578,21385600
2023-06-20,31.719999313354492,32.400001525878906,30.834999084472656,32.130001068115234,2977400
