Price,Close,High,Low,Open,Volume
Ticker,LULU,LULU,LULU,LULU,LULU
Date,,,,,
2023-09-25,384.3299865722656,387.5,378.1099853515625,386.0199890136719,1576700
2023-09-26,380.6600036621094,384.7200012207031,378.2900085449219,380.6300048828125,1521100
2023-09-27,379.1400146484375,384.2900085449219,377.0400085449219,382.2099914550781,700400
2023-09-28,379.0,382.1499938964844,375.6199951171875,381.54998779296875,1146500
2023-09-29,385.6099853515625,389.9599914550781,382.20001220703125,387.3500061035156,1509100
2023-10-02,382.8599853515625,388.8699951171875,380.8800048828125,384.6000061035156,1197500
2023-10-03,368.3399963378906,381.5299987792969,365.17999267578125,378.8399963378906,1652700
2023-10-04,370.1000061035156,372.0,366.989990234375,367.760009765625,976300
2023-10-05,360.3599853515625,367.5,360.20001220703125,367.5,1625400
2023-10-06,367.2200012207031,368.7799987792969,354.6600036621094,360.0,1677900
2023-10-09,372.6400146484375,372.8699951171875,363.57000732421875,366.8999938964844,1079100
2023-10-10,373.0299987792969,378.8399963378906,371.44000244140625,372.6400146484375,1178500
2023-10-11,373.3599853515625,375.9599914550781,368.239990234375,374.0,1046300
2023-10-12,373.94000244140625,374.8999938964844,366.989990234375,374.8999938964844,1250900
2023-10-13,377.69000244140625,384.6000061035156,374.3999938964844,375.0,1941700
2023-10-16,416.6400146484375,419.010009765625,401.8399963378906,402.239990234375,11454200
2023-10-17,412.94000244140625,419.8599853515625,412.19000244140625,415.0,28064700
2023-10-18,405.6099853515625,417.20001220703125,404.7699890136719,412.0199890136719,3750100
2023-10-19,396.19000244140625,408.2099914550781,394.5799865722656,407.010009765625,2628200
2023-10-20,395.82000732421875,398.1300048828125,389.0,397.42999267578125,1937000
