Price,Close,High,Low,Open,Volume
Ticker,PANW,PANW,PANW,PANW,PANW
Date,,,,,
2023-05-16,95.71499633789062,96.4000015258789,94.43000030517578,95.13999938964844,9730600
2023-05-17,95.76000213623047,96.55999755859375,95.05000305175781,96.15499877929688,6851400
2023-05-18,94.86000061035156,95.74500274658203,93.375,95.5,10488400
2023-05-19,94.33000183105469,96.19000244140625,94.16000366210938,95.43499755859375,8459400
2023-05-22,96.05500030517578,96.48500061035156,94.1500015258789,94.73500061035156,11821000
2023-05-23,94.87000274658203,96.5999984741211,94.41500091552734,95.77999877929688,19297800
2023-05-24,102.15499877929688,103.69000244140625,97.04000091552734,98.11499786376953,34073000
2023-05-25,103.98999786376953,104.43499755859375,101.30000305175781,103.13500213623047,12287400
2023-05-26,105.8499984741211,108.5250015258789,104.09500122070312,104.18499755859375,12810800
2023-05-30,106.23999786376953,109.75,105.70999908447266,108.0,11170000
2023-05-31,106.69499969482422,108.12999725341797,105.81500244140625,106.125,11179200
2023-06-01,108.3949966430664,109.13999938964844,105.05999755859375,105.5,8843200
2023-06-02,108.62000274658203,109.96499633789062,107.5250015258789,108.52999877929688,9487200
2023-06-05,113.3949966430664,115.08999633789062,111.54499816894531,113.23500061035156,27545000
2023-06-06,112.36000061035156,113.43000030517578,111.91500091552734,112.67500305175781,10803600
2023-06-07,108.125,112.95500183105469,108.08499908447266,112.87000274658203,14351000
2023-06-08,111.41000366210938,111.5199966430664,108.125,108.30999755859375,10063200
2023-06-09,110.05000305175781,112.38999938964844,109.65499877929688,111.41000366210938,9939800
2023-06-12,114.56999969482422,114.6449966430664,110.2750015258789,110.45500183105469,10848400
2023-06-13,116.81500244140625,117.25,114.5999984741211,115.75,11915800
2023-06-14,119.27999877929688,119.81500244140625,116.33000183105469,116.33000183105469,11317000
2023-06-15,121.9000015258789,122.43000030517578,118.1050033569336,118.1050033569336,12965200
2023-06-16,123.26499938964844,123.8499984741211,121.03500366210938,123.70500183105469,109647000
2023-06-20,120.80000305175781,122.5250015258789,119.08499908447266,122.1050033569336,15820600
