Price,Close,High,Low,Open,Volume
Ticker,DUOL,DUOL,DUOL,DUOL,DUOL
Date,,,,,
2024-03-28,220.5800018310547,225.39999389648438,217.61000061035156,221.72000122070312,566700
2024-04-01,218.2100067138672,221.6300048828125,215.5500030517578,220.0800018310547,552500
2024-04-02,212.5,215.16000366210938,208.52999877929688,215.16000366210938,504300
2024-04-03,220.02999877929688,221.13999938964844,210.89999389648438,211.89999389648438,462000
2024-04-04,216.17999267578125,225.8699951171875,214.56399536132812,221.42999267578125,511400
2024-04-05,215.00999450683594,218.67999267578125,211.9199981689453,214.94000244140625,392100
2024-04-08,219.05999755859375,220.64999389648438,212.6999969482422,215.35000610351562,267000
2024-04-09,222.0800018310547,223.58999633789062,218.1999969482422,221.0,311000
2024-04-10,217.8800048828125,221.1999969482422,216.1199951171875,217.3300018310547,359400
2024-04-11,216.39999389648438,219.0,212.02099609375,218.0,315800
2024-04-12,211.0399932861328,216.38499450683594,209.35000610351562,213.00999450683594,316400
2024-04-15,195.55999755859375,211.89999389648438,195.02999877929688,210.77000427246094,607000
2024-04-16,198.1699981689453,201.7989959716797,194.0,194.27000427246094,400500
2024-04-17,194.66000366210938,200.75,194.36000061035156,198.5800018310547,277100
2024-04-18,205.05999755859375,217.7899932861328,204.94000244140625,208.8800048828125,2323200
2024-04-19,200.14999389648438,210.19000244140625,196.75,203.99000549316406,6531000
2024-04-22,205.57000732421875,207.0500030517578,198.07000732421875,201.74000549316406,867600
2024-04-23,220.52999877929688,221.33999633789062,206.10000610351562,206.10000610351562,860800
