Price,Close,High,Low,Open,Volume
Ticker,BTU,BTU,BTU,BTU,BTU
Date,,,,,
2023-12-28,24.185626983642578,24.56890124320996,24.116834360074936,24.50010861964232,1539100
2023-12-29,23.90062713623047,24.234764347383233,23.65493812064511,24.008730902914724,2409300
2024-01-02,23.96942138671875,24.475542067790542,23.900628757601442,23.989076959168997,2029000
2024-01-03,24.36252784729004,24.583646499526132,23.664769949103945,23.83183858322241,2516900
2024-01-04,24.952177047729492,25.227349433496187,24.33304152282758,24.568902764431094,2987300
2024-01-05,25.423904418945312,25.43373033169227,25.011146728599467,25.178215362178946,3024700
2024-01-08,24.804763793945312,25.296141845032484,24.32911057528067,25.256832575663935,2210900
2024-01-09,24.54924774169922,24.706488572953543,24.22493829292985,24.706488572953543,2092700
2024-01-10,23.458391189575195,24.56890486469771,23.27657994396618,24.56890486469771,3112100
2024-01-11,23.497699737548828,23.723733205459027,23.28149405621628,23.576320155711446,1966700
2024-01-12,23.389596939086914,23.880975041794276,23.26183945714483,23.782700920819767,1986100
2024-01-16,22.780288696289062,23.507528049150313,22.740977549100453,23.41907984243461,2451800
2024-01-17,22.86873435974121,22.957182556620467,22.328217392761488,22.485458215111617,2031500
2024-01-18,24.99148941040039,25.196885087629457,23.93011283420587,24.224938931970442,11647000
2024-01-19,25.630279541015625,25.679416597244465,24.932523595381657,25.109418122480612,6544500
2024-01-22,25.15855598449707,25.915278614812262,24.83424655357034,25.649934023747175,29167800
2024-01-23,25.3551082611084,25.46321203888857,24.96200617071498,25.04062658879366,3842400
2024-01-24,26.288726806640625,26.681828888670637,25.600796757244165,25.78752094913039,4306600
2024-01-25,26.278898239135742,26.68182809554664,25.915279526988606,26.593379895411708,3969400
2024-01-26,26.58355140686035,26.671999604657987,25.969328852409248,26.269069758894744,2308400
