Price,Close,High,Low,Open,Volume
Ticker,OUT,OUT,OUT,OUT,OUT
Date,,,,,
2022-08-17,17.398027420043945,17.687556664823067,16.99444223940055,17.599820826999153,1348832
2022-08-18,17.731420516967773,17.731420516967773,17.248873475162107,17.38047721383638,916171
2022-08-19,17.275196075439453,17.520857403225847,17.117272219429438,17.520857403225847,1971813
2022-08-22,16.266231536865234,17.055855600419303,16.169723435332447,16.985665959989245,1316624
2022-08-23,16.178497314453125,16.406610810238362,16.08198920335706,16.24868696183848,1586781
2022-08-24,16.459251403808594,16.520667136509186,16.055666269709867,16.14340209741538,1567163
2022-08-25,16.889158248901367,16.94180007721492,16.511894806977057,16.555762725027186,1344538
2022-08-26,16.266231536865234,16.976893684043933,16.152175616908234,16.976893684043933,1402122
2022-08-29,16.178497314453125,16.33642279611996,16.020573466053243,16.125855487230847,1323554
2022-08-30,15.862649917602539,16.371518798412264,15.722273872257798,16.371518798412264,1232200
2022-08-31,15.52924919128418,16.11707817699815,15.520475283053635,15.915286454028665,3114904
2022-09-01,15.23972225189209,15.23972225189209,14.669439365826275,15.020382680328314,1896563
2022-09-02,15.160759925842285,15.555571144059686,15.064250190291336,15.555571144059686,1689554
2022-09-06,16.196044921875,17.099723349797294,15.880195595957083,17.01198751666826,8635843
2022-09-07,16.81019401550293,16.880383654708286,16.169723153196287,16.187269338047553,3110024
2022-09-08,17.038307189941406,17.073401192303578,16.590854168340197,16.696137808693447,3546882
2022-09-09,17.275196075439453,17.406801466470508,17.073404300174765,17.22255587894747,2801998
2022-09-12,17.459442138671875,17.634913820471567,17.205008526715737,17.38925411925883,2764130
2022-09-13,16.766324996948242,17.011984634787293,16.62594736106879,16.85406081521457,2561317
2022-09-14,16.757553100585938,16.845288929386907,16.468025518849487,16.696139000385372,3432690
2022-09-15,16.055665969848633,17.1962317087187,16.020571966075224,16.836514495190933,4425770
2022-09-16,15.888967514038086,16.09075925163092,15.573118227715918,15.801231691907857,28358070
2022-09-19,15.836328506469727,16.00302627146756,15.634536733040825,15.643309010198328,3444011
2022-09-20,15.494155883789062,15.739817184781135,15.371327683193309,15.608213441371156,2351574
