Price,Close,High,Low,Open,Volume
Ticker,EYE,EYE,EYE,EYE,EYE
Date,,,,,
2022-05-24,25.5,26.670000076293945,25.290000915527344,26.530000686645508,1318700
2022-05-25,26.979999542236328,27.010000228881836,25.170000076293945,25.260000228881836,1105700
2022-05-26,27.899999618530273,28.84000015258789,27.540000915527344,27.540000915527344,1019100
2022-05-27,28.040000915527344,28.3799991607666,27.399999618530273,27.979999542236328,535200
2022-05-31,28.139999389648438,28.309999465942383,27.299999237060547,28.219999313354492,3683200
2022-06-01,27.440000534057617,28.979999542236328,27.09000015258789,27.850000381469727,776100
2022-06-02,28.809999465942383,28.905000686645508,27.280000686645508,27.440000534057617,1010900
2022-06-03,27.739999771118164,28.479999542236328,27.469999313354492,28.389999389648438,803900
2022-06-06,28.100000381469727,28.235000610351562,27.549999237060547,28.170000076293945,1017800
2022-06-07,28.6299991607666,28.75,27.3799991607666,27.3799991607666,1125300
2022-06-08,27.959999084472656,28.655000686645508,27.6299991607666,28.559999465942383,947300
2022-06-09,27.610000610351562,28.040000915527344,27.344999313354492,27.75,638400
2022-06-10,26.610000610351562,27.469999313354492,26.440000534057617,27.09000015258789,938300
2022-06-13,25.280000686645508,26.219999313354492,24.899999618530273,25.729999542236328,877800
2022-06-14,26.690000534057617,28.299999237060547,26.209999084472656,28.299999237060547,9159100
2022-06-15,27.799999237060547,28.040000915527344,26.274999618530273,26.790000915527344,19952800
2022-06-16,26.06999969482422,27.34000015258789,25.739999771118164,27.06999969482422,4280700
2022-06-17,25.790000915527344,26.690000534057617,25.510000228881836,26.549999237060547,3757600
