Price,Close,High,Low,Open,Volume
Ticker,CRK,CRK,CRK,CRK,CRK
Date,,,,,
2023-01-10,11.930587768554688,11.959220924334367,11.596530946942512,11.787421079424675,4759400
2023-01-11,11.796966552734375,12.216923812252485,11.739700232947559,12.216923812252485,3491200
2023-01-12,12.341001510620117,12.445990365777234,11.949678338397032,12.150111359088337,3899900
2023-01-13,12.39826774597168,12.445990283539293,12.035577734782185,12.178745347485028,2740100
2023-01-17,12.465079307556152,13.04729170064634,12.369634235139944,12.970936006806042,3073300
2023-01-18,12.045122146606445,12.617790763749872,12.006944299478995,12.398267460093278,2976500
2023-01-19,12.00694465637207,12.207378587306778,11.835143884076121,12.026034035619043,3033000
2023-01-20,12.092844009399414,12.31236639059507,11.854232250587637,12.150110321784531,2628800
2023-01-23,12.426901817321777,12.531890671807734,12.064211806054342,12.388723059074124,2778500
2023-01-24,12.178744316101074,12.550978075095294,11.98785509222819,12.49371176304924,2365800
2023-01-25,11.720610618591309,11.863778235660183,11.415187825215137,11.816055696637225,3559300
2023-01-26,11.758788108825684,11.825600025511076,11.15748632004732,11.711066481491153,5787300
2023-01-27,11.787421226501465,11.87332069491231,11.529720090574061,11.787421226501465,3773000
2023-01-30,11.205207824707031,11.653798180107355,11.176574668899406,11.491542113478124,3274100
2023-01-31,11.596531867980957,11.83514364230346,11.367464783086959,11.83514364230346,9885200
2023-02-01,11.396098136901855,11.615621446369982,11.033409034705294,11.434275985040003,6324900
2023-02-02,11.50108814239502,11.882866631757889,11.243386979401294,11.377009905794157,8977100
2023-02-03,11.35792064666748,11.873322067889346,11.195664559409511,11.472455104922764,28759300
2023-02-06,10.832975387573242,11.329287426341724,10.794797538437205,11.233843258617492,6113400
2023-02-07,11.386553764343262,11.434275389356051,10.928418700320943,10.976141235565384,5289600
