Price,Close,High,Low,Open,Volume
Ticker,CCK,CCK,CCK,CCK,CCK
Date,,,,,
2023-05-16,78.83282470703125,80.56703348318493,78.34293640474412,80.56703348318493,929900
2023-05-17,79.74403381347656,79.87140210749254,78.60749660313132,78.92102488272006,497500
2023-05-18,80.45925903320312,80.61601940594952,78.89161045512478,79.46968255018922,393800
2023-05-19,79.9007797241211,81.48801293281146,79.6558355894366,81.18428459783524,316900
2023-05-22,78.8818130493164,79.92037381234111,78.27434889022732,79.55785379359573,1012900
2023-05-23,79.83220672607422,80.0967431391399,77.95102982998509,78.54869419942911,465800
2023-05-24,77.64729309082031,79.54806202665348,77.63749323210206,79.54806202665348,542700
2023-05-25,76.56953430175781,77.80405477401192,74.30624552344172,77.28476695445877,1604000
2023-05-26,77.17700958251953,77.51993741743323,75.92289656658222,76.81449697719269,648400
2023-05-30,76.83407592773438,77.73546856757906,75.06068274878531,77.25538014691642,1319000
2023-05-31,74.6883773803711,76.68711516993531,74.47282532117624,76.500962689351,1350200
2023-06-01,75.72693634033203,76.67732086381666,74.47282345474085,74.82554363820117,698300
2023-06-02,78.7446517944336,78.89161231137167,76.96145859625987,76.99085069964748,534600
2023-06-05,80.85116577148438,82.9184950985003,80.13593300390409,81.62519022106356,1372100
2023-06-06,81.54680633544922,82.55597499570825,79.92037365864586,79.92037365864586,954900
2023-06-07,81.66437530517578,82.85970391206479,81.2822630423312,81.59579124453963,1157500
2023-06-08,82.10528564453125,82.3110378424765,80.5180447923932,81.61539732320374,1324800
2023-06-09,82.07588958740234,82.84012168054666,81.2822728648367,81.74276910265726,1359900
2023-06-12,83.64352416992188,84.16280452929755,81.38023532655964,81.78194728764745,1497100
2023-06-13,84.0158462524414,85.4169271361801,83.01647737615134,83.70231802898742,2061500
2023-06-14,83.59453582763672,84.70168064976346,82.99687152783237,84.27058404629126,1632700
2023-06-15,84.99562072753906,85.38753286568362,83.25161956165319,83.25161956165319,1886800
2023-06-16,87.01396179199219,87.1021455774417,84.95643232443584,85.7304567740366,20478800
2023-06-20,86.20074462890625,86.84739326838553,84.69188783665207,84.69188783665207,3066200
