Price,Close,High,Low,Open,Volume
Ticker,ZI,ZI,ZI,ZI,ZI
Date,,,,,
2023-05-16,22.75,23.8700008392334,21.579999923706055,21.6200008392334,9083900
2023-05-17,22.489999771118164,22.940000534057617,22.2450008392334,22.799999237060547,3188600
2023-05-18,24.059999465942383,24.09000015258789,22.780000686645508,22.81999969482422,4569300
2023-05-19,23.989999771118164,24.399999618530273,23.405000686645508,24.049999237060547,3829700
2023-05-22,25.25,25.469999313354492,23.889999389648438,23.93000030517578,5759800
2023-05-23,24.739999771118164,25.434999465942383,24.68000030517578,25.149999618530273,3932700
2023-05-24,24.309999465942383,24.649999618530273,24.18000030517578,24.440000534057617,3388300
2023-05-25,23.06999969482422,24.5,23.040000915527344,24.3799991607666,4272100
2023-05-26,23.479999542236328,23.635000228881836,23.09000015258789,23.100000381469727,3249800
2023-05-30,24.729999542236328,24.989999771118164,23.780000686645508,23.780000686645508,4667200
2023-05-31,24.729999542236328,25.200000762939453,24.389999389648438,24.75,6201700
2023-06-01,25.90999984741211,26.0,24.389999389648438,24.549999237060547,6045200
2023-06-02,26.450000762939453,26.6299991607666,25.8799991607666,26.09000015258789,5284400
2023-06-05,26.549999237060547,27.0,25.68000030517578,27.0,7160900
2023-06-06,26.760000228881836,27.065000534057617,26.295000076293945,26.469999313354492,4128300
2023-06-07,26.729999542236328,27.239999771118164,26.46299934387207,27.0,6524600
2023-06-08,25.889999389648438,26.65999984741211,25.854999542236328,26.3799991607666,5101700
2023-06-09,26.149999618530273,26.854999542236328,25.979999542236328,26.0,4950700
2023-06-12,26.690000534057617,26.809999465942383,26.149999618530273,26.18000030517578,3564000
2023-06-13,28.459999084472656,28.5049991607666,26.90999984741211,27.0,7366700
2023-06-14,27.649999618530273,28.7549991607666,27.375,28.299999237060547,6465900
2023-06-15,28.399999618530273,28.514999389648438,27.280000686645508,27.350000381469727,4122400
2023-06-16,26.81999969482422,27.030000686645508,25.450000762939453,26.75,58348100
2023-06-20,26.5,26.739999771118164,25.729999542236328,26.579999923706055,5328500
