Price,Close,High,Low,Open,Volume
Ticker,IRT,IRT,IRT,IRT,IRT
Date,,,,,
2022-04-22,24.907577514648438,25.528467745779515,24.88058169023091,25.40248894814006,3460500
2022-04-25,25.087541580200195,25.141533222690118,24.421660102937082,24.81759023298581,4429300
2022-04-26,24.91657829284668,25.222524130988365,24.889582466078004,25.06055260299463,2866700
2022-04-27,24.574636459350586,25.18652809679942,24.529645133900722,24.943570820228434,4305700
2022-04-28,25.15953254699707,25.33050267493331,24.46665685942002,24.718611030790193,2668700
2022-04-29,24.529645919799805,25.159533077823948,24.48465287659937,25.087545925012357,4020000
2022-05-02,23.43183708190918,24.82658855360477,22.918926782026,24.610627135063382,3591400
2022-05-03,24.18770408630371,24.25969123444147,23.4228412809559,23.44983538881444,3390900
2022-05-04,22.963924407958984,24.178709131889324,22.361031350382248,23.989741780193476,4827500
2022-05-05,21.371206283569336,23.00891529047972,20.615340324024682,22.873939594055837,5168500
2022-05-06,21.06525993347168,21.164242909336686,20.642335637491385,21.128248475818843,3336600
2022-05-09,19.931459426879883,21.011268317654917,19.742493814964156,20.795306882761697,2625200
2022-05-10,19.967453002929688,20.23740435591534,19.517532937081036,20.07543285760041,3940300
2022-05-11,20.408374786376953,20.669327536242573,19.940457498531647,20.03944046381285,3222700
2022-05-12,20.192413330078125,20.624336187672267,19.769487363580264,20.417373366280348,3316500
2022-05-13,20.417375564575195,20.642335624998385,19.670508232622566,19.733496774931613,7399100
2022-05-16,20.228408813476562,20.498361923672043,19.98545152919336,20.41737616224431,3441300
2022-05-17,20.408374786376953,20.525353250183844,19.859471748085003,20.525353250183844,5677200
2022-05-18,19.967453002929688,20.426371676052376,19.670505828121932,20.34538592689491,47752100
2022-05-19,20.0754337310791,20.71432114486267,19.859472296032365,20.048439624391335,5945000
2022-05-20,20.147424697875977,20.48036637942208,19.751496183340752,20.264404903409435,4143300
