Price,Close,High,Low,Open,Volume
Ticker,GPK,GPK,GPK,GPK,GPK
Date,,,,,
2023-05-16,24.732358932495117,25.06212386625617,24.722659746216188,25.042725493698313,2514000
2023-05-17,24.994230270385742,25.178509251474807,24.722658616774243,24.86814270445055,1883200
2023-05-18,24.858448028564453,24.974836429779614,24.596577363209377,24.926342341732976,1703500
2023-05-19,24.98453712463379,25.06212878014786,24.77116053445284,25.06212878014786,1520500
2023-05-22,24.877845764160156,25.06212662387521,24.780855740629562,24.897244138852443,2969200
2023-05-23,24.645071029663086,24.887545165610128,24.567479380157266,24.722662679168906,1756800
2023-05-24,24.257112503051758,24.683867495389304,24.257112503051758,24.683867495389304,1799300
2023-05-25,24.111629486083984,24.392898531331927,23.907950243035344,24.257113602586777,2051600
2023-05-26,23.966140747070312,24.257110796345245,23.88854910391647,24.131023220013567,2071300
2023-05-30,23.723669052124023,24.08253159454143,23.549089224658918,23.995240755843437,1874700
2023-05-31,23.180526733398438,23.61698091255583,23.03504262365625,23.519990889417432,3196500
2023-06-01,23.43269920349121,23.57818330795551,23.180525892452074,23.19992426636218,2985800
2023-06-02,24.24740982055664,24.29590390022553,23.63637590704806,23.655772428957277,2567700
2023-06-05,24.683866500854492,25.120318812994153,24.645069753145677,25.013631456656416,4186300
2023-06-06,25.06212615966797,25.227008641636736,24.59657627526114,24.59657627526114,3210100
2023-06-07,25.517976760864258,25.64406434362329,25.033028503949684,25.139717712448743,4076000
2023-06-08,25.653766632080078,25.896240789850474,25.47918494249643,25.527679034078105,2956800
2023-06-09,25.721656799316406,25.905935810786758,25.547075125350098,25.682860049576853,3016100
2023-06-12,26.148408889770508,26.206604012027203,25.59556817784733,25.711956572429944,4348000
2023-06-13,25.430686950683594,26.730348479544677,24.916642961610012,26.051422002483324,8722900
2023-06-14,25.13860321044922,25.58646465686614,25.01203476123045,25.58646465686614,6230700
2023-06-15,25.479366302490234,25.528046045409486,24.778367976581997,24.992561445245112,4421600
2023-06-16,25.32358741760254,25.528044554336997,24.68100519213274,25.450155856007722,53234400
2023-06-20,24.00921630859375,24.875728392649105,23.989743667892608,24.827048647909475,7777700
