Price,Close,High,Low,Open,Volume
Ticker,SMCI,SMCI,SMCI,SMCI,SMCI
Date,,,,,
2022-11-29,9.14900016784668,9.48900032043457,8.984000205993652,9.244000434875488,9169000
2022-11-30,9.02299976348877,9.14900016784668,8.569999694824219,9.144000053405762,12409000
2022-12-01,9.050999641418457,9.321999549865723,8.902999877929688,9.175999641418457,8106000
2022-12-02,8.670000076293945,8.949999809265137,8.53499984741211,8.869000434875488,8437000
2022-12-05,8.331000328063965,8.666999816894531,8.255999565124512,8.649999618530273,8409000
2022-12-06,8.628000259399414,8.642999649047852,8.102999687194824,8.335000038146973,9917000
2022-12-07,8.609999656677246,8.715999603271484,8.277000427246094,8.467000007629395,6674000
2022-12-08,8.560999870300293,8.996999740600586,8.515000343322754,8.631999969482422,10308000
2022-12-09,8.402000427246094,8.649999618530273,8.329999923706055,8.538000106811523,6624000
2022-12-12,8.916000366210938,8.947999954223633,8.428999900817871,8.515000343322754,7253000
2022-12-13,9.00100040435791,9.300000190734863,8.876999855041504,9.272000312805176,8398000
2022-12-14,9.003999710083008,9.154999732971191,8.793000221252441,9.050000190734863,10121000
2022-12-15,8.057999610900879,8.87399959564209,7.88700008392334,8.833000183105469,16608000
2022-12-16,8.072999954223633,8.236000061035156,7.880000114440918,8.02400016784668,13279000
2022-12-19,7.828999996185303,8.137999534606934,7.747000217437744,8.067000389099121,11343000
2022-12-20,8.331000328063965,8.585000038146973,8.260000228881836,8.331999778747559,33385000
2022-12-21,8.38700008392334,8.529000282287598,8.269000053405762,8.402000427246094,84309000
2022-12-22,8.199999809265137,8.338000297546387,7.947000026702881,8.305999755859375,12991000
2022-12-23,8.218999862670898,8.234999656677246,8.012999534606934,8.194999694824219,9660000
