Price,Close,High,Low,Open,Volume
Ticker,GSHD,GSHD,GSHD,GSHD,GSHD
Date,,,,,
2023-08-08,61.850059509277344,62.55989188441241,61.37683792585397,62.446323325695325,96000
2023-08-09,61.11183166503906,62.3564066722893,60.236372505480404,61.70808822818416,104900
2023-08-10,60.81843948364258,62.20971208417378,60.75218875127387,61.50933894680367,106400
2023-08-11,60.420928955078125,61.21594132068681,59.938244552212915,60.76164544571558,89600
2023-08-14,59.44609451293945,60.648077725692566,59.02965722356085,59.99502965294667,101500
2023-08-15,59.4744873046875,60.12753177421023,58.40500554121339,58.774117789656415,86300
2023-08-16,59.33251953125,60.10387300599949,58.96340728192172,59.47448744732738,102000
2023-08-17,57.97910690307617,59.38930881245532,57.82767614055978,59.360916672731676,130300
2023-08-18,57.25981140136719,58.26304245458758,56.74873122649675,57.52481433186557,105400
2023-08-21,56.379615783691406,57.73776294651985,55.39531408262537,57.35445103183519,134100
2023-08-22,56.5405158996582,56.82917774155193,55.64139417664984,56.62569592837256,175600
2023-08-23,56.76765823364258,57.266434165139934,56.42693813080314,56.76765823364258,120200
2023-08-24,55.329063415527344,56.78658667330335,55.25334984403446,56.52158375748733,105000
2023-08-25,56.49319076538086,57.42070462638419,55.433175440004774,55.433175440004774,82200
2023-08-28,56.38908386230469,56.8859643432299,55.98211302436934,56.58783605467477,73900
2023-08-29,64.93546295166016,66.91826244066243,64.14518381404034,64.93546295166016,2315800
2023-08-30,65.853515625,66.59174012123711,63.97008857140331,65.39921973919893,906800
2023-08-31,66.11851501464844,67.17853387765084,65.55065060334948,66.25101646992526,4984800
2023-09-01,66.25102233886719,67.9167643509223,65.5743189338129,66.0144115447998,818500
