Price,Close,High,Low,Open,Volume
Ticker,SNCY,SNCY,SNCY,SNCY,SNCY
Date,,,,,
2022-06-08,20.860000610351562,21.459999084472656,20.790000915527344,20.989999771118164,585600
2022-06-09,20.290000915527344,20.959999084472656,20.1200008392334,20.770000457763672,465700
2022-06-10,20.489999771118164,21.010000228881836,19.959999084472656,20.079999923706055,3498900
2022-06-13,18.440000534057617,20.079999923706055,18.420000076293945,19.860000610351562,535000
2022-06-14,17.899999618530273,20.350000381469727,17.34000015258789,18.5,475200
2022-06-15,18.459999084472656,18.790000915527344,18.09600067138672,18.1299991607666,379400
2022-06-16,17.280000686645508,18.31999969482422,17.049999237060547,17.889999389648438,332000
2022-06-17,17.610000610351562,17.746999740600586,17.0,17.459999084472656,484500
2022-06-21,17.59000015258789,18.010000228881836,17.459999084472656,17.729999542236328,317300
2022-06-22,17.270000457763672,17.780000686645508,17.1200008392334,17.350000381469727,259500
2022-06-23,17.31999969482422,17.485000610351562,17.030000686645508,17.389999389648438,233200
2022-06-24,17.920000076293945,18.219999313354492,17.510000228881836,17.510000228881836,382500
2022-06-27,17.450000762939453,18.469999313354492,17.399999618530273,17.950000762939453,322400
2022-06-28,17.010000228881836,18.118000030517578,17.0,17.649999618530273,269300
2022-06-29,18.31999969482422,19.204999923706055,18.270000457763672,18.700000762939453,2922100
2022-06-30,18.34000015258789,18.489999771118164,17.639999389648438,18.06999969482422,1595800
2022-07-01,18.360000610351562,18.790000915527344,17.885000228881836,18.190000534057617,7416900
2022-07-05,18.84000015258789,18.8799991607666,17.459999084472656,17.8700008392334,955100
