Price,Close,High,Low,Open,Volume
Ticker,STWD,STWD,STWD,STWD,STWD
Date,,,,,
2023-02-14,16.31022834777832,16.454352788123977,16.158095212333826,16.302221179890598,1670300
2023-02-15,16.36627769470215,16.374284862931816,16.11806006121598,16.17411023882366,1585000
2023-02-16,16.23015785217285,16.374283816675398,16.094039055388347,16.13407336676746,1458500
2023-02-17,16.1981258392334,16.206133005299368,15.989944103150577,16.094035734797373,1907300
2023-02-21,15.541556358337402,16.086031533487137,15.477500545214555,15.973934242324917,2724800
2023-02-22,15.55756950378418,15.72571542766994,15.49351369555947,15.58158947736161,1911200
2023-02-23,15.781764030456543,15.789771197366461,15.445472183505599,15.661659581229644,2661700
2023-02-24,15.589594841003418,15.637637837022895,15.381413106551284,15.597602007006664,2542100
2023-02-27,15.43746280670166,15.749734635431642,15.397426977883258,15.709700333823951,2001200
2023-02-28,15.34138011932373,15.557569038318078,15.34138011932373,15.517533204868633,2048500
2023-03-01,15.43746280670166,15.573581570262807,15.261308214322112,15.413441309410619,2774600
2023-03-02,15.35739517211914,15.437465315558024,15.101171934883482,15.253303527485304,3038400
2023-03-03,15.741726875305176,15.789768340862638,15.381412065597573,15.397426396520277,2044300
2023-03-06,16.462358474731445,16.662533072279484,16.10204511547157,16.10204511547157,9413500
2023-03-07,16.094039916992188,16.638515133279007,16.054004076258646,16.47036765662047,4848600
2023-03-08,15.733723640441895,16.214142997666823,15.653653493035902,16.150087185184237,4685000
2023-03-09,15.141206741333008,15.869842168907264,15.125192406675966,15.6776747346558,5291800
2023-03-10,14.596731185913086,15.237290809971702,14.492641067879457,15.173235000286937,8499600
2023-03-13,14.468618392944336,14.692814472261183,14.012220595059006,14.3885482555304,7806100
2023-03-14,14.580714225769043,15.149210770647294,14.44459699101261,14.828931779904256,7940800
2023-03-15,14.04425048828125,14.32449370290511,13.699949936359387,14.30848089579159,10155500
2023-03-16,13.844077110290527,14.0122230538757,13.59585948802987,13.86008991881451,7765700
2023-03-17,13.403692245483398,13.812048649696276,13.139461810664612,13.764007168968625,55578500
2023-03-20,13.611872673034668,13.820054438358163,13.403690907711173,13.403690907711173,5477500
2023-03-21,14.060262680053711,14.228410128680109,13.900123925450044,13.900123925450044,5722100
