Price,Close,High,Low,Open,Volume
Ticker,LRN,LRN,LRN,LRN,LRN
Date,,,,,
2022-06-08,37.47999954223633,41.84000015258789,36.599998474121094,40.36000061035156,1765900
2022-06-09,36.529998779296875,37.36000061035156,36.2599983215332,37.0099983215332,559600
2022-06-10,35.5,36.400001525878906,35.47999954223633,36.15999984741211,597700
2022-06-13,33.72999954223633,35.40999984741211,33.5099983215332,34.70000076293945,782100
2022-06-14,34.599998474121094,34.81999969482422,33.56999969482422,33.90999984741211,659300
2022-06-15,34.58000183105469,35.41999816894531,33.84000015258789,34.95000076293945,476600
2022-06-16,33.779998779296875,34.599998474121094,33.5099983215332,33.939998626708984,511100
2022-06-17,35.18000030517578,35.41999816894531,34.0,34.279998779296875,676500
2022-06-21,35.119998931884766,35.63999938964844,34.349998474121094,35.40999984741211,343700
2022-06-22,35.2400016784668,35.689998626708984,34.59000015258789,34.880001068115234,314600
2022-06-23,34.5,35.34000015258789,34.18000030517578,35.029998779296875,477300
2022-06-24,36.9900016784668,36.9900016784668,34.56999969482422,34.88999938964844,1830400
2022-06-27,37.61000061035156,37.90999984741211,36.529998779296875,37.060001373291016,360800
2022-06-28,37.77000045776367,38.599998474121094,37.41999816894531,37.9900016784668,332700
2022-06-29,41.310001373291016,42.52000045776367,40.43000030517578,41.220001220703125,4101500
2022-06-30,40.790000915527344,41.93000030517578,40.150001525878906,40.709999084472656,2162700
2022-07-01,41.31999969482422,41.81999969482422,39.45000076293945,40.68000030517578,9658800
2022-07-05,40.279998779296875,41.33000183105469,38.459999084472656,40.5099983215332,1701300
