Price,Close,High,Low,Open,Volume
Ticker,EHAB,EHAB,EHAB,EHAB,EHAB
Date,,,,,
2022-06-23,25.0,25.25,24.989999771118164,25.0,61800
2022-06-24,25.0,25.0,25.0,25.0,10000
2022-06-27,24.75,25.0,24.0,25.0,24400
2022-06-28,24.75,24.75,24.75,24.75,0
2022-06-29,23.75,25.0,23.700000762939453,25.0,152000
2022-06-30,22.969999313354492,24.75,22.75,24.0,101100
2022-07-01,22.739999771118164,23.510000228881836,21.44499969482422,22.850000381469727,14398100
