Price,Close,High,Low,Open,Volume
Ticker,PLNT,PLNT,PLNT,PLNT,PLNT
Date,,,,,
2023-05-16,69.05999755859375,69.3499984741211,68.05999755859375,69.02999877929688,1104900
2023-05-17,69.86000061035156,70.05000305175781,69.19999694824219,69.19999694824219,645500
2023-05-18,69.66000366210938,70.5,69.29000091552734,69.55000305175781,797600
2023-05-19,67.7300033569336,70.48500061035156,67.63999938964844,70.25,1076800
2023-05-22,68.0,68.7300033569336,67.37999725341797,68.0199966430664,875900
2023-05-23,66.47000122070312,68.37000274658203,66.33999633789062,67.69000244140625,793100
2023-05-24,66.8499984741211,67.19999694824219,65.81999969482422,66.25,676900
2023-05-25,66.61000061035156,67.16000366210938,65.73999786376953,67.04000091552734,884600
2023-05-26,66.3499984741211,67.31999969482422,66.27999877929688,66.91999816894531,733900
2023-05-30,65.02999877929688,66.87999725341797,64.6500015258789,66.66999816894531,859000
2023-05-31,63.939998626708984,64.80999755859375,63.66999816894531,64.51000213623047,1056500
2023-06-01,63.130001068115234,64.3949966430664,62.790000915527344,63.91999816894531,1659600
2023-06-02,63.709999084472656,64.16500091552734,60.220001220703125,63.119998931884766,3485900
2023-06-05,65.98999786376953,66.87000274658203,63.88999938964844,66.6500015258789,2221800
2023-06-06,67.55999755859375,69.18499755859375,67.5,67.55999755859375,1762800
2023-06-07,67.47000122070312,68.31999969482422,66.12999725341797,67.62000274658203,1402000
2023-06-08,67.19999694824219,67.69999694824219,66.3499984741211,67.12000274658203,1006400
2023-06-09,67.2699966430664,68.45999908447266,66.77999877929688,67.20999908447266,1144000
2023-06-12,69.41999816894531,69.83999633789062,67.27999877929688,67.80000305175781,1494200
2023-06-13,71.13999938964844,71.66999816894531,69.26000213623047,69.61000061035156,1865200
2023-06-14,71.0,72.12000274658203,70.71499633789062,71.87999725341797,1466600
2023-06-15,69.95999908447266,70.5,68.83999633789062,69.80000305175781,1489000
2023-06-16,70.66000366210938,71.02999877929688,69.86000061035156,70.0999984741211,14185100
2023-06-20,67.20999908447266,69.95999908447266,67.05999755859375,69.9000015258789,2512900
