Price,Close,High,Low,Open,Volume
Ticker,SDGR,SDGR,SDGR,SDGR,SDGR
Date,,,,,
2023-05-16,27.010000228881836,27.520000457763672,26.90999984741211,27.520000457763672,306500
2023-05-17,28.360000610351562,28.520000457763672,26.481000900268555,27.06999969482422,509700
2023-05-18,30.809999465942383,30.979999542236328,28.200000762939453,28.40999984741211,830400
2023-05-19,33.11000061035156,33.5,30.850000381469727,31.0,1308600
2023-05-22,38.95000076293945,39.310001373291016,33.11000061035156,33.2599983215332,3609300
2023-05-23,38.52000045776367,40.689998626708984,37.119998931884766,38.66999816894531,2356200
2023-05-24,37.130001068115234,38.130001068115234,36.52000045776367,38.130001068115234,1281200
2023-05-25,35.619998931884766,38.220001220703125,33.060001373291016,37.77000045776367,1475600
2023-05-26,36.0,36.22999954223633,34.95000076293945,36.0,795400
2023-05-30,34.470001220703125,37.119998931884766,34.040000915527344,36.939998626708984,1455500
2023-05-31,33.45000076293945,35.04999923706055,33.154998779296875,34.459999084472656,1102700
2023-06-01,35.09000015258789,35.349998474121094,33.349998474121094,33.5,861500
2023-06-02,35.650001525878906,36.16999816894531,34.119998931884766,35.56999969482422,775800
2023-06-05,38.13999938964844,38.779998779296875,36.244998931884766,36.709999084472656,2086900
2023-06-06,38.13999938964844,38.58000183105469,36.77000045776367,38.099998474121094,1074900
2023-06-07,36.9900016784668,39.97999954223633,36.73500061035156,38.619998931884766,1115200
2023-06-08,38.279998779296875,38.86899948120117,36.02000045776367,36.79999923706055,1047200
2023-06-09,36.63999938964844,39.279998779296875,36.599998474121094,38.43000030517578,1026900
2023-06-12,38.220001220703125,39.02000045776367,36.75,36.75,1395000
2023-06-13,40.7400016784668,40.83000183105469,38.529998779296875,38.529998779296875,2428200
2023-06-14,39.869998931884766,42.2400016784668,39.15999984741211,40.737998962402344,2227200
2023-06-15,45.2599983215332,45.619998931884766,39.540000915527344,39.869998931884766,3071400
2023-06-16,45.97999954223633,47.91999816894531,45.01100158691406,47.0,13268000
2023-06-20,47.9900016784668,48.7599983215332,45.25,45.2599983215332,2707300
