Price,Close,High,Low,Open,Volume
Ticker,SHO,SHO,SHO,SHO,SHO
Date,,,,,
2022-06-28,9.377946853637695,9.737573448047126,9.285734635768339,9.497822385107506,2988800
2022-06-29,9.20274543762207,9.331842389513342,8.93533101394811,9.23040963549944,7158500
2022-06-30,9.147418022155762,9.396389626055466,8.843118906611144,9.055205795881227,3213300
2022-07-01,9.110532760620117,9.331841035112692,9.009100021327916,9.055205252296517,3344300
2022-07-05,9.128973960876465,9.276513678363262,8.750905468430995,8.93532901603844,4180900
2022-07-06,8.907666206359863,9.258071406285932,8.778570155450868,9.06442645052155,4112500
2022-07-07,9.06442642211914,9.239629461233642,9.0090997945889,9.045984506076024,5952700
2022-07-08,8.962993621826172,9.110532466728515,8.880002801718383,9.064426357846312,2480700
2022-07-11,8.815454483032227,8.926108613019972,8.686357558346097,8.824675000980566,1623200
2022-07-12,8.962993621826172,9.064426357846312,8.787790583953978,8.797011981610595,3855400
2022-07-13,8.916887283325195,9.018320016733341,8.714020937108044,8.778569839641282,2847100
2022-07-14,8.824675559997559,8.926109178462482,8.741684737399314,8.741684737399314,1278000
2022-07-15,9.02754020690918,9.055203516066406,8.787789182477908,8.999876897751953,2831500
2022-07-18,9.23040771484375,9.38716795259281,9.110532187188536,9.165858812628878,1723600
2022-07-19,10.004988670349121,10.0418733847347,9.691468158371219,9.737574271203432,25623500
2022-07-20,10.161747932434082,10.198632643212028,9.912775475132294,9.958881583454945,58845100
2022-07-21,10.041873931884766,10.13408528317254,9.875892268405364,10.032652532935687,5466900
2022-07-22,9.820562362670898,10.189410316205503,9.783677655257517,10.069534797261817,5423200
